gene_id,SRR17133380,SRR17133381,SRR17133382,SRR17133383,SRR17133384,SRR17133385,SRR17133386,SRR17133387
0610005C13Rik,1.04108,1.01347,2.08385,1.1671,3.792624,5.26562,3.6177099999999998,0.0
0610006L08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610009B22Rik,25.0,25.0,45.00005,44.0,77.41329999999999,81.0,88.5755,78.5299
0610009E02Rik,19.99295,20.43404,1.0235390517,223.52656000000002,45.742180000000005,59.2295,28.851229999999997,1.0
0610009L18Rik,21.000030000000002,20.99995,15.0,13.0,19.99995,24.99995,28.00002,26.999989999999997
0610010K14Rik,780.875029197092,675.95015410771,766.95424896535,662.904216011485,921.1027213,1086.46767,952.3629921739,895.4793634123884
0610012D04Rik,0.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0
0610012G03Rik,409.99,401.892,257.937,184.91,266.967,336.0,370.985,293.99
0610025J13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610030E20Rik,347.013,382.80162600000006,527.96360478811,397.2151900730233,580.94444,611.56091,484.207,502.336809
0610031O16Rik,1.0,0.0,2.0,2.0,6.99999,20.84556,5.0000029999999995,2.0
0610033M10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610038B21Rik,8.17414,18.48056,11.1052,8.320641,27.05858642985,30.22305,24.1585,31.34935
0610039K10Rik,7.16883,4.168792,19.44972,6.11798,6.20273,3.082231,4.120745,6.1899500000000005
0610040B10Rik,9.01934,8.016820899999999,9.50696,4.051880000000001,25.756149999999998,28.55519,17.326459,11.29122
0610040F04Rik,0.0,0.0,2.05957,2.10802,6.05647,6.0616900000000005,7.0592299999999994,5.0
0610040J01Rik,4.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0
0610043K17Rik,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
0710001A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010001B22Rik,0.0,4.0,0.0,2.0,5.11697,4.09904,4.25493,1.03785
1100001I12Rik,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
1110002E22Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1110002J07Rik,0.0,1.0,2.0,7.0,7.0,10.0,13.0,13.0
1110002L01Rik,53.295978,39.65102,64.652618236595,61.61488,240.05068999999997,292.20459700000004,151.7539836658,96.2518
1110002O04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110004F10Rik,1063.9998,1040.00036,1101.0001,930.9993999999999,1300.0003,1482.99614,1441.0034,1362.9971
1110006O24Rik,10.0,17.0,7.0,10.0,12.0,20.0,21.0,15.0
1110008E08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110013H19Rik,7.0,8.0,8.0,5.0,1.0,6.0,7.0,5.0
1110015O18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110017D15Rik,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1110018N20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12149
1110019B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1110019D14Rik,11.08924,5.04773,17.0,17.02653,43.148390000000006,54.0,41.13036,29.07196
1110020A21Rik,13.999960000000002,8.0,11.0,6.0,15.0,11.0,7.0,4.000001
1110025L11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110028F11Rik,0.0,7.0,10.0,15.0,10.0,9.0,7.0,11.0
1110028F18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110032A03Rik,92.30237,111.35961,67.85316,44.20008,123.76338999999999,137.63528,128.62475999999998,109.098568
1110032F04Rik,47.0,55.0,7.0,7.0,29.0,45.0,195.0,171.0
1110035H17Rik,2.75595,3.28818,2.87687,2.89086,1.54305,0.0,5.04309,5.62433
1110038B12Rik,516.99951,508.99952,274.9997,218.00007,614.9991982389,567.9997577,588.9997521284,537.000444528642
1110038F14Rik,537.99916,543.9999,380.93930002619624,307.00019999999995,398.0829,494.00030000000004,490.00030000000004,405.0
1110046J04Rik,1.0,1.00242,4.22186,2.06427,1.0,0.0,3.0,8.65569
1110057P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110059E24Rik,249.99962000000002,229.99959,450.00001000000003,426.99967,421.99969,502.00003999999996,586.00031,546.99998
1110059G10Rik,319.2519,348.2392,297.1315,225.0615,273.04650000000004,350.1429,269.1037,250.0974
1110065P20Rik,168.13280065430598,132.39440000000002,102.61573,79.2291,109.6036,155.0791,158.83515,146.8843
1190001M18Rik,4.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0
1190005I06Rik,0.0,0.0,4.0,0.0,5.91409,6.37182,10.5903,4.19938
1190007I07Rik,94.60315,93.03938,76.64595,68.75059,140.0797,133.78646,129.0014,98.87274
1190028D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200007C13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00037
1300002E11Rik,262.93062004691615,226.76295,318.48076000000003,273.0404,266.02316,243.50161,167.58679,187.99430999999998
1300014J16Rik,7.0,10.0,18.0,17.0,14.0,20.0,9.0,10.0
1500002C15Rik,15.0936,10.4025,34.1140228376,18.1406,18.3446,12.9047,18.25,18.6586
1500002F19Rik,0.0,0.0,3.80676,1.91825,1.47093,0.0,0.0,1.48621
1500004A13Rik,858.38154,894.14602,838.22954,564.8441301926249,845.575258765,942.415,794.04468,965.9606209999998
1500009L16Rik,5.0,2.0000020000000003,3.0,2.0,18.99999,16.99997,58.0,43.99997
1500011B03Rik,249.81709999999998,252.1051,364.88199999999995,329.6935,647.735,752.51352,699.7413,637.7938
1500012K07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500015A07Rik,43.0,41.0,19.00000425582,24.0,35.00003,39.00002,39.00003,21.99995
1500015L24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500026H17Rik,1.0,1.0,2.0,0.0,3.0,1.0,3.0,5.0
1500032F14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500035N22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1520401A03Rik,0.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0
1600002D24Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600010M07Rik,2.0,11.409068,6.0,6.2348,3.717601,0.0,9.0,1.999999
1600012H06Rik,196.54247999999998,186.37395,347.31813,233.01022,261.9771,336.39805789999997,319.67207,267.56230999999997
1600012P17Rik,2.0,1.0,30.0,32.0,129.59,124.534,9.0,18.0
1600014C10Rik,1125.99986,1421.99689,268.99996,232.0002,693.9377400000001,952.57731,653.0000500000001,638.99986
1600014C23Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1600019K03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600020E01Rik,491.58394,441.30528,431.64537,341.97919,222.74267518230002,279.64112,260.88018,199.04447
1600022D10Rik,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1600025M17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600027J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001C19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001D01Rik,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0
1700001F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G11Rik,2.0,2.0,6.01447,6.02582,8.01131,10.026150000000001,15.06301,15.0
1700001J03Rik,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0
1700001J04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001K19Rik,8.0,12.0,26.0,17.0,7.0,8.0,5.0,5.0
1700001K23Rik,4.00000033193,1.0,7.00000026185,3.0,0.0,3.0,3.0000004322200002,5.000002
1700001L05Rik,10.0000000209736,9.0,40.00002,32.0000300120761,22.99997,20.999968799999998,29.99996,45.0
1700001L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001O22Rik,40.000011,67.0000171,17.00002,9.0,18.0,16.0000208,81.99996999999999,68.99998066517
1700001P01Rik,0.0,4.0,2.0,0.0,1.0,1.0,2.0,3.0
1700003C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003D09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003E16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003E24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003F12Rik,2.0,8.0,1.0,1.0,1.0,2.33799,6.47363,2.0
1700003G18Rik,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1700003H04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003M07Rik,0.0,1.00408,7.3563,12.0397,5.00963,3.00437,4.01013,2.0015799999999997
1700003O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003P14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006H21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006J14Rik,3.68534,0.0,5.66934,1.2382,3.0,1.0,8.013639999999999,7.80567
1700007F19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007J10Rik,8.77364,3.24066,8.28552,5.3955,5.32633,2.4497,5.17564,7.98879
1700007L15Rik,22.316429925,20.07384,20.02144,27.000040000000002,40.99998,64.15932000000001,44.02460000000001,51.99997
1700007M16Rik,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1700007P06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008B11Rik,3.0,2.0,5.0,5.0,2.0,0.0,5.0,1.0
1700008C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008J07Rik,46.0518,33.4005,35.452,37.4072,42.6493,35.2431,38.8196,53.4481
1700008K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008O03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.839165
1700008P02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700009C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700009J07Rik,0.0,1.0000003479,2.0,0.0,0.0,0.0,0.0,0.0
1700009N14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010B13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010D01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010G06Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1700010H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010I02Rik,6.61963e-07,0.0246193,0.0,0.0,0.0,1.76113,0.0,0.0
1700010I14Rik,25.046619999999997,29.000007777679997,15.000000010747,12.00000575224,51.088400218695995,65.0,74.99998067,48.000028211
1700010J16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700010L04Rik,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1700011B04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011C11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011D18Rik,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011L03Rik,0.0,0.0,17.0,24.0,13.0,19.0,28.0,18.0
1700011L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012B07Rik,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0
1700012B09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012D16Rik,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700012E03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012I11Rik,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
1700012J15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013D24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013M08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014B07Rik,1.29086,0.0,0.0,1.08932,0.0,0.0,0.0,0.0
1700014D04Rik,3.000001,3.0,2.9999990000000003,2.0,0.0,0.0,2.0,4.0000008
1700014F14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014L14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C17Rik,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1700015G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015H07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015I17Rik,1.02927,0.0,2.06737,0.0,1.03573,0.0,3.04038,1.02375
1700015O11Rik,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1700016B01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016C15Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016D06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016F12Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016G22Rik,1.00000016344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016J18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016K05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016K19Rik,6.0,4.0,0.0,0.0,1.0,1.0,3.0,13.0
1700016L21Rik,5.0,8.0,15.0,5.99999,3.0,4.0,3.0,3.0
1700016P03Rik,12.1831,12.99279436,10.35041,4.525677,12.2936,20.5814,19.02705,10.4377
1700016P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017B05Rik,805.0003300000001,970.00032,411.0004,401.99980999999997,131.00014,126.000244305,625.99974,620.00018
1700017G19Rik,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1700017I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017M07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018A04Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700018A23Rik,10.597,4.41998,1.11825,1.12569,5.54673,3.39879,2.20775,4.43666
1700018B08Rik,1.0,1.00000041,2.0000019,0.0,0.0,1.00000044,0.0,0.0
1700018B24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018G05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018L02Rik,15.7181,6.34614,115.933,104.253,95.0789,96.0558,15.7115,33.7207
1700018P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019A02Rik,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1700019C18Rik,1.98268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019D03Rik,9.908150227648,15.0337,62.749860000000005,70.7663,515.298780144272,557.547000128533,463.93420000000003,495.0999012524
1700019E08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019J19Rik,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
1700019L13Rik,7.55334,8.822090000000001,8.78251,3.33594,7.69386,2.20821,7.71098,7.81398
1700019N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020A23Rik,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
1700020D12Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1700020D14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020G17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020L13Rik,1.337169,0.0,0.0,1.0,0.0,0.0,1.317655,0.0
1700020L24Rik,10.0,13.0,27.99996,21.99997,25.99999,32.00005,42.0,35.21063
1700020M21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N18Rik,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0
1700021A07Rik,31.0,25.08423,26.2253057265,32.0,50.155919999999995,56.33352000000001,50.40459,62.1579
1700021F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021J08Rik,12.9352,14.5486,20.1766,17.7954,27.0049,12.1651,6.97448,16.2199
1700021L23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021N21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022A22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022H01Rik,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1700022H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022I11Rik,6.19361,0.0,3.38049,4.312609999999999,0.0,0.0,7.32867,1.0
1700022N22Rik,14.846330000000002,15.510480000000001,6.00291,7.0,6.0,9.0,5.0,10.57344
1700023C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700023F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023G09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023H06Rik,14.0,11.0,12.0,3.0,8.0,8.0,13.0,9.0
1700024B05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024B18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024G13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024I08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025D23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025G04Rik,635.42656,569.9292,305.7199,200.0471,77.2498,101.02270000000001,106.01089999999999,121.0167
1700025H01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025L06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025M24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N21Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N23Rik,3.23564,2.10645,1.09053,2.08022,0.0,0.0,1.026,1.15901
1700025O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026D11Rik,8.0,4.0,5.000003,1.0,3.0000039999999997,1.0,7.0,7.999998
1700026F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.908497,0.0
1700026J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026J14Rik,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
1700026N04Rik,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0
1700027A07Rik,7.50223,13.7293,1.0427,1.02766,1.02305,3.24603,6.35403,3.08776
1700027A15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F09Rik,1.0,0.0,5.0,11.0,7.0,4.0,7.0,6.0
1700027H10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027J07Rik,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1700028D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028E10Rik,45.04009,28.7669,102.80386999999999,99.01736999999999,97.98919,108.69398,80.14614,77.66229999999999
1700028I16Rik,0.0,0.0,0.0,0.0,0.0,3.9999982419999998,2.0000035474,0.0
1700028J19Rik,4.51093,6.21899,23.006249999999998,21.04854,19.30821,21.0857300237136,12.74015,13.1766
1700028K03Rik,0.0,2.0,6.31044e-07,0.0,4.3773e-08,0.0,2.0,2.0
1700028M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028N14Rik,6.01946,5.0,1.0,1.0,1.0,1.0,2.0,2.0
1700028P15Rik,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1700029B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029E06Rik,0.0,0.0,1.0,0.0,0.0,1.57232,0.0,0.0
1700029F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029H14Rik,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.9999980000000002
1700029I15Rik,22.99997,38.4967427,35.00004,23.9999865,13.0,31.0,33.99999,24.99997
1700029J03Rik,1.0,2.0,14.0,9.0,1.0,11.0,32.00001,30.0
1700029J07Rik,33.02141,33.010670000000005,63.0248,70.1056,19.0023,26.002509999999997,24.0158,17.006230000000002
1700029M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700029M20Rik,0.0,0.0,1.999998,1.0,1.0,2.0,15.99996,11.0
1700029N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030A11Rik,0.0,0.0,0.0,0.0,1.01959,0.0,0.0,0.0
1700030C10Rik,21.401,30.8595,15.7149,4.06551,13.3748,23.8243,20.261,17.3148
1700030C12Rik,1.50847,0.0,0.0,0.0,0.0,1.14582,1.2879,0.0
1700030C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030J22Rik,2.0,1.0,5.0,4.0,1.0,2.0,12.0,3.0
1700030K09Rik,71.62,97.366,83.3218,86.339,126.82039999999999,162.3563,110.25865399999999,113.60507
1700030L20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030M09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030N03Rik,2.00026,0.0,3.00042,2.0,0.0,1.0,0.0,0.0
1700030O20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031L13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034B16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034E13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034H15Rik,5.359904,6.7654,4.2095199999999995,7.7996,0.0,5.655519999999999,4.57238,7.7445
1700034I23Rik,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1700034J05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034K08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034P13Rik,2.34552,9.77611,0.0,4.38497,2.27544,11.3363,2.7187799999999998,4.4548000000000005
1700036A12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700036G14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700036O09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700037C06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700037C18Rik,50.56627,65.52276,59.66518,35.176764,68.37244,57.961154,64.95216,67.130448
1700037F03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700037H04Rik,310.99980000000005,302.9998469634,336.00023000000004,277.00010999999995,499.99956,557.99998,510.99965,495.00008
1700039E22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700039M10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700039M15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
