gene_id,SRR17133380,SRR17133381,SRR17133382,SRR17133383,SRR17133384,SRR17133385,SRR17133386,SRR17133387
0610005C13Rik,0.0295927,0.117444,0.283706,0.0481754,0.369603,0.154094,0.30549380000000004,0.0
0610006L08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610009B22Rik,2.117184,2.27899,4.728143,5.66974,7.978899999999999,7.39976,8.20006,7.62963
0610009E02Rik,0.983703,1.0778619,0.15199143176000002,16.855668,2.7810710000000003,3.14608,1.72515,0.051191
0610009L18Rik,2.603666,2.331699,2.149078,2.388103,2.515714,2.970849,3.337223,3.505813
0610010K14Rik,89.861105028931,85.000480344266,112.034489988778,118.14883255505549,134.22750914,135.60778,119.90256318113,119.66834234810194
0610012D04Rik,0.0,0.0,0.339515,0.408495,0.0,0.0,0.733702,0.461993
0610012G03Rik,19.9103,20.0503,15.1183,13.04,15.3434,16.7989,18.7961,15.6318
0610025J13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610030E20Rik,6.190214,6.9645357,10.867730398148,8.621151003474601,12.40521,10.979917,8.948433,9.7076086
0610031O16Rik,0.0491259,0.0,0.25254,0.30385,0.7611476,1.436517,0.407659,0.1683356
0610033M10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0610038B21Rik,0.338313,1.3479878,0.906119,0.5439067,1.459134370064,1.2928141,1.04316,1.6200862
0610039K10Rik,0.538675,0.3218127,1.763906,0.667573,0.551604,0.2384461,0.3230494,0.5092759
0610040B10Rik,0.780573,0.46225185999999996,0.4522772,0.4794509,2.840076,2.7138828,1.4513086,0.843488
0610040F04Rik,0.0,0.0,0.2167512,0.123162,0.8607316,0.7489799,0.9017808,0.749767
0610040J01Rik,0.138425,0.0,0.0835355,0.2845301,0.157938,0.0,0.0722091,0.113671
0610043K17Rik,1.469214,1.0007679999999999,0.0,0.0,0.0,0.0,0.0,0.131375
0710001A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010001B22Rik,0.0,0.515896,0.0,0.364619,0.760271,0.529803,0.557308,0.142659
1100001I12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.227059,0.357433
1110002E22Rik,0.0,0.0,0.0,0.0101576,0.0,0.0,0.0,0.00765858
1110002J07Rik,0.0,0.0319477,0.075067,0.316115,0.257627,0.320162,0.421777,0.442638
1110002L01Rik,1.79498379,1.748122,3.6788944913457,2.758858,7.189105,7.62961351,3.589989920536,3.9692610000000004
1110002O04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110004F10Rik,56.79199,56.664128,71.34424,70.29766000000001,78.058202,79.879611,80.593721,77.959038
1110006O24Rik,0.933798,1.63083,0.788928,1.35602,1.32615,1.92274,2.04588,1.53361
1110008E08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110013H19Rik,0.762952,0.895769,1.05239,0.791377,0.128991,0.673267,0.795984,0.59668
1110015O18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110017D15Rik,0.0,0.0,0.249841,0.0,0.0,0.0,0.0,0.169856
1110018N20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879039
1110019B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789648
1110019D14Rik,0.566203,0.25939599999999996,0.842379,1.04603,2.4557199,2.2441489,2.022043,1.4008559999999999
1110020A21Rik,1.424651,0.856251,1.11947,0.919292,2.500745,1.269006,0.734845,0.3855943
1110025L11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110028F11Rik,0.0,1.042605,2.44979,3.0853110000000004,1.4343759999999999,1.23211,0.8470519999999999,1.847261
1110028F18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110032A03Rik,5.768808,7.41742,6.693356,5.7873,12.023754,11.137198999999999,10.500305,7.9291331
1110032F04Rik,1.25991,1.51464,0.226477,0.272491,0.920022,1.24191,5.45359,5.0189
1110035H17Rik,0.156742,0.192122,0.197478,0.238756,0.103861,0.0,0.299238,0.350232
1110038B12Rik,53.464076999999996,56.387781000000004,27.893369999999997,27.238642,77.5124804796,59.91262461,70.219693651197,70.7677180163235
1110038F14Rik,34.646317,35.958438,28.80759000198101,27.832440000000002,30.17252,33.095579,32.51931,28.02316
1110046J04Rik,0.0248602,0.0943443,0.38523749999999995,0.0745223,0.108422,0.0,0.286739,0.868223
1110057P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110059E24Rik,12.749995,13.34328,33.506576,35.937443,28.315026,28.523823,37.683757,36.339081
1110059G10Rik,18.563468999999998,21.360126,22.1679,21.662110000000002,23.151393,24.42054,19.901958,18.224808
1110065P20Rik,11.560052062213,10.85184,10.261994000000001,8.336495,10.89091,13.59376,12.473353,13.48633
1190001M18Rik,0.222093,0.0570401,0.201039,0.161257,0.0657103,0.0571624,0.057927,0.182376
1190005I06Rik,0.0,0.0,0.411688,0.0,0.596856,0.559401,0.942185,0.392085
1190007I07Rik,9.874193,12.16657,12.029798000000001,11.68956,20.40169,16.243362,15.62725,12.639974
1190028D05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200007C13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308623
1300002E11Rik,24.50513800598986,22.920474,29.228437,31.088904,24.075804,16.896289000000003,14.998571,18.246345
1300014J16Rik,0.172754,0.253535,0.536154,0.609248,0.408901,0.508157,0.231729,0.270211
1500002C15Rik,0.503817,0.356719,1.30802092006,0.879318,0.724684,0.422065,0.635549,0.681917
1500002F19Rik,0.0,0.0,0.5409729999999999,0.579283,0.214574,0.0,0.0,0.200576
1500004A13Rik,16.063530399999998,16.992203500000002,20.399055,14.855500005554589,19.163235655500003,20.183242,16.9547649,21.09130451
1500009L16Rik,0.7309298000000001,0.1877251,0.441095,0.530713,1.7300740000000001,1.5253700000000001,5.18342,3.60131
1500011B03Rik,19.26209,20.02374,29.179940000000002,32.33616,54.26169,52.792326,53.310869999999994,51.30188
1500012K07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500015A07Rik,1.59646,1.56379,0.8513903988829999,1.465999,1.746181,1.7236797000000001,1.863415,1.020302
1500015L24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500026H17Rik,0.185736,0.190811,0.448346,0.0,0.659443,0.19122,0.3875551,1.01681
1500032F14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500035N22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899721
1520401A03Rik,0.0,0.07577590000000001,0.0794399,0.0,0.0307286,0.0267313,0.0343344,0.0360325
1600002D24Rik,0.0375381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600010M07Rik,0.234987,0.7242257,0.850846,0.809466,0.29605970000000004,0.0,1.3309449999999998,0.2739005
1600012H06Rik,6.8592200000000005,6.180606,12.395866,9.470334000000001,8.832909,10.13386694,11.083669,10.041955
1600012P17Rik,0.0558893,0.0287082,1.01183,1.29856,4.28578,3.5828,0.262391,0.550736
1600014C10Rik,32.381572999999996,43.03559,9.48458,9.51599,25.37598,27.84425,19.448216,21.918219999999998
1600014C23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.1508078,0.0
1600019K03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600020E01Rik,23.527606,18.969052,21.652145,23.093695,14.17764286827,13.584529,12.2754981,10.889501000000001
1600022D10Rik,0.0,0.0,0.0,0.130135,0.0,0.0,0.0,0.0
1600025M17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600027J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001C19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001D01Rik,0.0,0.0,0.158572,0.0,0.310978,0.0,0.548286,0.143851
1700001F09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G11Rik,0.1495118,0.115595,0.676922,0.9192629999999999,0.874438,0.795865,1.259052,1.585429
1700001J03Rik,0.0918614,0.0,0.18554,0.266795,0.0,0.158266,0.0958385,0.301736
1700001J04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001K19Rik,0.59862,0.922464,2.34812,1.84724,0.619896,0.616294,0.390336,0.409641
1700001K23Rik,0.478670210482,0.134973,0.899492240672,0.426794,0.0,0.315646,0.37123207125979996,0.6294879
1700001L05Rik,0.204771300629707,0.1668423,1.5376940000000001,1.4369754005265098,0.513007,0.45903039999999995,0.704225,0.957212
1700001L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001O22Rik,2.1653335,3.6572915999999998,1.200758,0.956461,1.830978,0.69202325,4.188067,4.393644958687
1700001P01Rik,0.0,0.484494,0.284602,0.0,0.139534,0.121383,0.246013,0.387271
1700003C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003D09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003E16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003E24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003F12Rik,0.207004,0.860099,0.1249206,0.15528,0.126549,0.257383,0.7179861999999999,0.226648
1700003G18Rik,0.0587467,0.120704,0.0,0.0,0.0,0.0,0.0612902,0.282232
1700003H04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003I22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003L19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003M07Rik,0.0,0.0351585,0.302622,0.556989,0.188879,0.105425,0.1883591,0.13621509999999998
1700003O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700003P14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006H21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700006J14Rik,0.241862,0.0,0.29007700000000003,0.118003,0.233008,0.138758,0.34234699999999996,0.6095349999999999
1700007F19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700007J10Rik,0.560073,0.212523,0.638368,0.500162,0.402395,0.160996,0.344696,0.558365
1700007L15Rik,2.0616361753,1.7824364,2.340918,3.76107,4.385981,6.093038,4.1869821,5.338458
1700007M16Rik,0.0,0.0,0.0,0.0,0.0,0.361634,0.0,0.0
1700007P06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008B11Rik,0.34766,0.238106,0.699342,0.84143,0.274298,0.0,0.60452,0.126884
1700008C04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008J07Rik,1.31012,0.97617,1.21729,1.54538,1.43594,1.03223,1.15219,1.66483
1700008K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700008O03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11107639999999999
1700008P02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700009C05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0957088,0.0
1700009J07Rik,0.0,0.080702207385,0.158112,0.0,0.0,0.0,0.0,0.0
1700009N14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010B13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010D01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010G06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.11156,0.117077
1700010H22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010I02Rik,1.17787e-07,0.00450036,0.0,0.0,0.0,0.32262,0.0,0.0
1700010I14Rik,0.9948502,1.134828945843,0.680347000570267,0.663316313909,2.3716870101955,2.5564530000000003,2.9405026627999997,1.97499951118
1700010J16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700010K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.399598,0.0
1700010L04Rik,0.0,0.0,0.0,0.0,0.0,0.144504,0.0,0.0
1700011B04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011C11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011D18Rik,0.594682,0.305465,0.0,0.0,0.0,0.0,0.0,0.0
1700011L03Rik,0.0,0.0,2.48836,4.22672,1.86587,2.37229,3.54277,2.39013
1700011L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700011M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012B07Rik,0.0,0.0,0.0,0.0,0.092221,0.0,0.574134,0.41778800000000005
1700012B09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012D16Rik,0.0,0.0,0.0,0.0,0.0,0.132188,0.0,0.0
1700012E03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700012I11Rik,0.0,0.0,0.413248,0.397767,0.0,0.0,0.0,0.0
1700012J15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013D24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013M08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700013N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014B07Rik,0.1138,0.0,0.0,0.139455,0.0,0.0,0.0,0.0
1700014D04Rik,0.0908763,0.0656625,0.2581171,0.1319669,0.0,0.0,0.0948107,0.09949992999999999
1700014F14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700014L14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015C17Rik,0.0,0.0,0.430648,0.0,0.0,0.0,0.0,0.0
1700015G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015H07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700015I17Rik,0.0340382,0.0,0.0825163,0.0,0.0405362,0.0,0.104899,0.0370682
1700015O11Rik,0.0,0.110725,0.0,0.0,0.0,0.221925,0.112446,0.0
1700016B01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016C15Rik,0.0942889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016D06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016F12Rik,0.0,0.114927,0.0,0.0,0.0,0.0,0.0,0.0
1700016G22Rik,0.13835411804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016H13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016J18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016K05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700016K19Rik,0.466471,0.319477,0.0,0.0,0.0920095,0.0800405,0.243333,1.10659
1700016L21Rik,0.487024,0.922417,2.2465390000000003,0.830292,0.324832,0.36101,0.3270056,0.26167
1700016P03Rik,1.00724,1.1035413172000001,1.20485,0.5470119,1.5533,2.26219,1.903493,0.995039
1700016P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017B05Rik,18.200162,21.695492,9.02896,12.889856,4.200007,2.90813489141,15.39452,13.605133
1700017G19Rik,0.0,0.0,0.0342643,0.0,0.0,0.0,0.0296184,0.0
1700017I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017M07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700017N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018A04Rik,0.0,0.0,0.0,0.0,0.122119,0.0,0.0,0.0
1700018A23Rik,2.05848,0.882045,0.262174,0.317539,1.27515,0.679713,0.447426,0.94361
1700018B08Rik,0.107439,0.076870459,0.180619,0.0,0.0,0.07703552,0.0,0.0
1700018B24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018G05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018L02Rik,0.437434,0.181438,3.89407,4.21322,3.13153,2.75215,0.456181,1.0275
1700018P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019A02Rik,0.0,0.0,0.137057,0.0,0.134392,0.0,0.0,0.0
1700019C18Rik,0.0782837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019D03Rik,0.19104400432298999,0.291492,1.995684,1.93952,11.8811300196524,12.0378600152309,9.151316999999999,13.44878515783
1700019E08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019J19Rik,0.22011,0.0822267,0.0,0.0,0.0,0.082403,0.0,0.160664
1700019L13Rik,0.2443147,0.3553215,0.41558090000000003,0.205645,0.386535,0.0965075,0.31116540000000004,0.363186
1700019N19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700019P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020A23Rik,0.0,0.0,0.0,0.148488,0.339967,0.0,0.0,0.15726
1700020D12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.18761,0.0
1700020D14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020G17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020L13Rik,0.07999412,0.0,0.0,0.0762566,0.0,0.0,0.08224167,0.0
1700020L24Rik,0.94075,1.413454,2.794917,2.8896800000000002,2.5813740000000003,2.96471,3.9100099999999998,3.40803
1700020M21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020N18Rik,0.0,0.419554,0.0,0.0,0.0,0.140151,0.284052,0.14905
1700021A07Rik,4.78726,4.03008,5.00188894919,7.17611,10.512799,9.690352,8.43985,10.617245
1700021F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021F13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021J08Rik,1.66716,1.92633,3.13861,3.33062,4.11913,1.61419,0.937826,2.28889
1700021L23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021N21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700021P04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022A22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022E09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022H01Rik,0.200573,0.0,0.0,0.0,0.474747,0.0,0.0,0.0
1700022H16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700022I11Rik,0.433321,0.0,0.285451,0.54646,0.0,0.0,0.6127480000000001,0.0201813
1700022N22Rik,1.323137,1.419298,0.659933,0.807809,0.600241,0.610455,0.440953,0.878266
1700023C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218315
1700023F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023G09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700023H06Rik,0.953882,0.769956,0.986811,0.296826,0.645083,0.561168,0.924095,0.6714
1700024B05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024B18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024G13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700024I08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025C18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025D23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025F24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025G04Rik,24.3345838,22.05094,10.89543,9.39039,2.9088209999999997,3.3075479999999997,5.181156,5.692076999999999
1700025H01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025L06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025M24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N21Rik,0.106427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700025N23Rik,0.253298,0.169406,0.103037,0.23648,0.0,0.0,0.0837967,0.0993415
1700025O08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026D11Rik,0.273362,0.140415,0.38905730000000005,0.0496206,0.2180223,0.0351791,0.322602,0.4925248
1700026F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.449349,0.0
1700026J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700026J14Rik,0.0,0.0,0.219659,0.264288,0.0,0.0,0.0,0.0
1700026N04Rik,0.0,0.132659,0.0,0.187519,0.152823,0.265887,0.253794,0.141385
1700027A07Rik,1.24353,2.33788,0.208599,0.247361,0.200689,0.553931,1.09881,0.560379
1700027A15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027F09Rik,0.0944203,0.0,0.569798,1.50824,0.782209,0.388832,0.689557,0.620281
1700027H10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700027J07Rik,0.0,0.0,0.0,0.0,0.0,0.10224470000000001,0.0,0.0
1700028D13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028E10Rik,2.2563515,1.013427,4.533788,5.937317,4.626327,4.541634,3.4342360000000003,3.404665
1700028I16Rik,0.0,0.0,0.0,0.0,0.0,0.27946096779999996,0.14159957051,0.0
1700028J19Rik,0.272059,0.44109299999999996,1.692688,2.0725860000000003,1.376851,1.26878040163225,0.791317,0.80262
1700028K03Rik,0.0,0.0267869,1.69458e-08,0.0,1.15261e-09,0.0,0.0272034,0.0285488
1700028M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700028N14Rik,0.584644,0.498897,0.117225,0.141042,0.114946,0.0999933,0.202661,0.212685
1700028P15Rik,0.0,0.0,0.0,0.0,0.0,0.021777,0.0,0.0
1700029B22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029E06Rik,0.0,0.0,0.115569,0.0,0.0,0.155001,0.0,0.0
1700029F12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700029H14Rik,0.130624,0.119359,0.0,0.585995,0.0,0.0,0.0,0.220913
1700029I15Rik,2.24885,3.2053638199999996,3.3965520000000002,2.923994,1.02558,2.12749,2.676638,2.1788309999999997
1700029J03Rik,0.102253,0.210094,1.476022,1.217768,0.108422,1.0375,3.004204,3.0971140000000004
1700029J07Rik,0.965522,1.049999,2.187071,3.676979,0.566554,0.865008,0.631218,0.574957
1700029M03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240997
1700029M20Rik,0.0,0.0,0.0901135,0.0337842,0.0275334,0.0479034,0.667953,0.389438
1700029N11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030A11Rik,0.0,0.0,0.0,0.0,0.097502,0.0,0.0,0.0
1700030C10Rik,0.860532,1.27476,0.762659,0.23739,0.636473,0.986254,0.849962,0.762292
1700030C12Rik,0.346661,0.0,0.0,0.0,0.0,0.0988538,0.180023,0.0
1700030C14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030E10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030F04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030J22Rik,0.0946179,0.0237943,0.139773,0.2061001,0.055989,0.0974115,0.289971,0.155395
1700030K09Rik,1.778556,2.6055200000000003,2.801988,3.121634,3.92727,4.17923,3.1610699999999996,2.978188
1700030L20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030M09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030N03Rik,0.2250638,0.0,0.47468509999999997,0.165042,0.0,0.058504,0.0,0.0
1700030O20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031F10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031L13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700031P21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034B16Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034E13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700034H15Rik,0.7276965,0.10945,0.212466,0.178362,0.0,0.2006947,0.0751218,0.2009263
1700034I23Rik,0.0,0.0,0.0,0.0,0.0,0.030359,0.030765,0.0
1700034J05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
